"","Sample.Name","Btub_cov","cyp51_cov","cytB_cov","erg2_cov","erg24_cov","mit_cov","sdhB_cov","sdhC_cov","sdhD_cov","Average_coverage","ratio_Btub","ratio_cyp51","ratio_erg2","ratio_erg24","ratio_sdhB","ratio_sdhC","ratio_sdhD","ratio_cytB"
"219","ITBO062202",33.0104,111.272,2509.66,27.9548,31.1702,1801.57,29.1377,27.3597,24.0511,31.1603234259377,1.05937282963252,3.57095138195445,0.897128043822888,1.00031695993419,0.935089780735264,0.878030039226933,0.771850140039945,1.39304051466221
"220","ITBO062203",29.0536,77.8447,2825.32,25.9196,30.8384,2054.29,28.1273,27.9183,27.7232,28.7837943369331,1.00937352664172,2.70446276431721,0.900492815387512,1.07138064005796,0.977192223886524,0.969931193684824,0.963153074104194,1.3753267552293
"221","ITBZ042301",16.3112,47.8955,1815.36,16.4121,22.3528,1312.28,17.3993,16.8392,18.4613,20.2093889987963,0.80711000223567,2.3699627931776,0.81210273111065,1.10606015853974,0.860951313324531,0.833236472463515,0.913501145487357,1.38336330661139
"222","ITCN042301",29.9452,82.8122,3425.15,33.8379,31.1222,2400.11,32.3681,28.6294,22.8781,29.9920557441279,0.998437728159495,2.76113783951651,1.12822876459961,1.03768145356603,1.07922245397724,0.954566110580976,0.76280533069092,1.4270804254805
"223","ITCN042302",27.9781,52.4613,3212.07,24.9259,26.0335,2469.12,24.5509,24.2916,27.1005,28.1221705228202,0.994876977127235,1.86547834056512,0.886343391587554,0.925728687224718,0.873008716737485,0.863788233567824,0.963670282064781,1.30089667573872
"224","ITCN052201",50.8971,128.297,2723.88,51.2864,45.0828,2215.58,62.2604,50.8488,41.2883,50.8113034009638,1.00168853371777,2.52496967038178,1.00935021476003,0.887259270722523,1.2253257805392,1.00073795782683,0.812581005336242,1.22942073858764
"225","ITCN052204",47.93,79.4306,3824.74,43.8555,46.4133,2963.98,46.8796,47.4959,52.2076,44.8225756468882,1.06932721532096,1.77211146065664,0.978424362434975,1.03548935620397,1.04589259593909,1.05964236357527,1.16476126698499,1.29040681785977
"226","ITLE042301",21.8551,38.5027,2082.1,17.2977,20.1827,1549.71,21.25,20.1676,18.5222,19.9041733928731,1.09801595718742,1.93440336556686,0.869048900377527,1.01399337724955,1.06761529758421,1.01323474237927,0.930568661878321,1.34354169489775
"227","ITLI042201",42.1169,159.412,3622.86,43.1281,44.7076,2665.55,48.0486,46.485,36.9028,43.253283280482,0.973727236540335,3.68554680499676,0.997105808600234,1.03362326762774,1.11086595873941,1.07471610186356,0.853179162393259,1.35914164056199
"228","ITLI052301",31.2345,115.184,3007.46,26.0528,32.2595,2208.95,32.9444,29.7575,37.6919,31.6922225359057,0.98555725981707,3.63445636763096,0.822056577776566,1.01789957972975,1.03951056012798,0.938952765659974,1.18931071991865,1.36148849000656
"229","ITMA052201",26.6632,106.419,2508.21,27.348,32.8029,1806.11,30.4861,26.2548,27.8353,29.649136804333,0.899290936392569,3.58927818716286,0.922387730222328,1.10636947768429,1.02822892285838,0.885516505025639,0.9388232845933,1.3887360127567
"230","ITMA052208",33.014,62.7112,3028.27,35.9485,34.0263,2230.23,36.6644,36.8692,34.5288,37.4304395154284,0.882009413391793,1.67540645559749,0.960408172209211,0.90905424677086,0.979534316846249,0.985005799485815,0.922479149243429,1.35782856476686
"231","ITMA052213",35.4659,89.6486,2477.93,28.2726,31.7799,1704.27,32.6991,25.5259,30.3245,32.1051673952815,1.10467886877339,2.792341771536,0.880624593913665,0.989868690255473,1.01849959532701,0.795071387908463,0.944536423892211,1.45395389228233
"232","ITSA052301",35.9476,59.5499,3873.67,36.4083,35.0821,2833.52,29.9352,39.0395,33.0115,34.2765034521959,1.04875341354858,1.73733881820974,1.06219410771514,1.02350288001014,0.873344623431309,1.13895806363233,0.963094151246782,1.36708758011237
"233","ITSA052302",30.6608,122.075,3142.27,37.9058,34.452,2319.78,35.8947,33.639,34.7562,34.153980748814,0.897722588341762,3.57425393244209,1.10985013075866,1.00872575449924,1.05096680425009,0.984921794252874,1.017632476156,1.3545551733354
"234","ITSA052303",20.3855,39.381,1961.56,21.5942,19.8745,1369.59,25.434,22.3978,22.6491,21.8631339065774,0.932414359583972,1.80125137449542,0.987699205990936,0.909041681074865,1.16332819021651,1.02445514424909,1.03594937929672,1.43222424229149
"235","JIW2",19.6443,40.9226,3282.15,22.9962,21.5946,2306.95,17.3843,21.4183,12.827,19.9030232309546,0.987000807467671,2.0560996952641,1.15541240811269,1.08499094581845,0.87345021900807,1.07613299504614,0.644474954943053,1.42272264244999
"236","LTKD062206",33.1815,140.761,4098.38,30.2613,33.4816,2869.97,36.6759,30.861,35.8699,30.9667756392435,1.07151937245768,4.54554912787293,0.977218304951664,1.08121040401667,1.18436289354974,0.996584221732486,1.15833499805976,1.42802189569926
"237","LTKD062208",38.8453,169.858,3561.33,36.8568,39.2884,2790.13,42.0856,30.3542,32.8402,37.484130465615,1.03631322155475,4.531464326105,0.983264105160704,1.04813422405623,1.12275780382864,0.809788025571103,0.876109425297327,1.27640289162154
"238","LTKD062215",30.732,114.197,3955.87,29.7324,31.8561,2811.43,33.3646,36.455,30.0346,31.5361686758707,0.974500114958923,3.62114374684252,0.942803176428631,1.01014490147543,1.05797886683452,1.15597428383534,0.952385824311639,1.40706686632781
"239","LTKD062218",34.9038,103.485,3090.78,31.0955,36.544,2214.42,39.2662,36.7411,35.1367,34.9206634834078,0.999517091551946,2.96343166701772,0.890461317116003,1.0464864167705,1.12444026210032,1.05213063942663,1.00618649518772,1.39575148345842
"240","LTKD062220",32.7314,60.062,1972.26,24.8103,30.707,1437.24,29.9456,29.2875,31.659,30.6824403159137,1.06677955413552,1.9575366033988,0.808615603731231,1.00080044754698,0.975984950729896,0.954536200460229,1.03182796655127,1.37225515571512
"241","LVAI062204",43.7935,186.312,4494.68,35.9799,44.2017,3276.02,38.3553,38.7384,39.2191,40.9820448131953,1.06860212074873,4.54618603950215,0.877943015386467,1.07856258030756,0.935904984117592,0.945252980337553,0.956982507309453,1.37199406597029
"242","LVAI062205",33.4775,142.855,4160.45,41.5126,38.7234,3091.56,36.1181,42.4864,29.3048,37.7405279790692,0.887043764161607,3.78518816904806,1.09994751591771,1.0260428794604,0.957010988824295,1.12575001662835,0.776480923008082,1.34574454320796
"243","LVAI062232",28.2326,151.051,2797.93,31.4824,31.7378,1969.82,43.3067,29.7275,29.0988,33.5724386523268,0.840945761860623,4.49925611792074,0.937745402591362,0.945352833277137,1.28994799717948,0.88547335830606,0.866746687702511,1.42039881816613
"244","LVAI062233",45.0755,160.508,3426.36,39.1784,48.7352,2578.28,44.6933,38.8311,38.5107,42.4461121852945,1.06194649354992,3.78145351214541,0.92301504149474,1.1481664041986,1.05294213531019,0.914832902257019,0.907284507751503,1.32893246660564
"245","LVAI062234",27.5865,80.3083,2379.29,25.4862,28.9277,1744.01,30.1354,24.0422,21.1911,28.9666158106595,0.95235495165605,2.77244330248779,0.87984734449446,0.998656528918881,1.04034935240555,0.829996854211483,0.731569753902761,1.36426396637634
"246","LVAI062235",31.4866,80.3201,2299.69,30.4322,30.8436,1680.11,32.4201,26.8556,30.0659,29.7642410155921,1.05786671944719,2.69854352939569,1.02244166024788,1.03626361525034,1.0892298574997,0.902277332922133,1.01013494630183,1.36877347316545
"247","NCSU_EG_02_05",18.3745,19.886,2324.14,18.5503,20.6235,2077.39,26.1366,26.2561,18.0708,21.0362388615062,0.873468880105899,0.945321078112923,0.881825887323652,0.980379626594683,1.24245594338762,1.24813661666704,0.859031888683647,1.11877885230987
"248","NCSU_EG_02_12",23.0615,27.1447,2314.89,24.343,23.8555,2097.22,22.0498,27.0777,24.3213,23.8455514458505,0.967119592615379,1.13835488609443,1.02086127281557,1.00041720797156,0.924692391789371,1.13554513769536,1.01995124982661,1.1037897788501
"249","NCSU_EG_02_19",27.5755,28.7348,3208.57,28.2902,31.7273,2833.86,38.6551,34.4264,26.4201,25.1959429440664,1.09444207193262,1.14045344775505,1.12280774975569,1.25922256890456,1.5341795338167,1.36634695817595,1.04858548293474,1.13222600975348
"250","NCSU_EG_03_02",29.8861,28.0662,2980.26,24.8141,27.0512,2519.02,37.5417,31.9564,26.5898,26.8919497521607,1.11134002091458,1.04366549315544,0.922733391542435,1.00592185577122,1.39602001141563,1.18832588542348,0.988764304747505,1.18310295273559
"251","NCSU_EG_03_05",23.38,24.6243,2748.19,21.3543,22.73,2300.19,23.2234,23.3965,19.1763,20.3919987825437,1.14652811866653,1.20754714937897,1.04719013705905,1.1146528715693,1.13884863605818,1.14733725955438,0.940383539862489,1.19476651928754
"252","NCSU_EG_03_06",27.4324,27.4389,2686.33,28.6935,22.3495,2314.62,32.7315,29.7493,30.7002,27.0646824940627,1.01358661813298,1.01382678352201,1.0601823984558,0.825780978768286,1.20938052782184,1.09919264733759,1.13432699632574,1.16059223544253
"253","NCSU_EG_03_07",26.5652,22.2132,2892.52,19.8329,24.4514,2542.21,25.8461,23.2725,23.1367,22.7214366161081,1.16916902961879,0.977631844997521,0.87287174376728,1.07613794026851,1.13752050262864,1.02425301679654,1.01827628203744,1.1377974282219
"254","NCSU_EG_04_02",19.4306,36.9646,2168.61,14.5389,16.6347,1933.22,23.3171,20.2153,15.1746,19.6496632172249,0.988851553596457,1.88118236894752,0.739905811070349,0.846564127644591,1.18664120306959,1.02878608027639,0.772257510586641,1.12176058596538
"255","NCSU_EG_04_04",21.447,20.9663,2429.47,16.8103,22.4987,2109.18,17.7951,20.8787,15.5947,17.5277700845075,1.22360117097592,1.19617611931889,0.959066665009392,1.28360309905515,1.01525179268119,1.19117833582575,0.889713861193552,1.15185522335694
"256","NCSU_EG_04_07",22.2564,46.0845,2837.83,15.5402,20.9757,2561.49,23.0787,24.2575,20.5008,19.105412951498,1.16492640365855,2.41211745158257,0.813392520719189,1.09789304493182,1.20796656207269,1.26966635380148,1.07303621502683,1.10788252150116
"257","NCSU_EG_04_14",20.5956,18.2493,2405.43,13.4698,16.9047,2153.05,24.2442,18.8433,13.084,17.302411359685,1.19033119556897,1.05472581946128,0.778492645908589,0.977014107951931,1.40120353724161,1.08905629442526,0.756195175805727,1.1172197580177
"258","NCSU_EG_04_16",27.5006,27.2191,2908.11,19.3053,22.5828,2526.77,32.8553,23.252,23.1895,24.1792906206255,1.13736173783946,1.12571954351636,0.798422927409298,0.933972809803458,1.35881984775739,0.961649386858583,0.959064530214911,1.15091994918414
"259","NCSU_EG_04_18",16.5633,37.2115,2365.14,19.657,16.9698,2028.14,18.9051,13.8079,14.2735,16.2770817573194,1.01758412514896,2.28612846914447,1.20764890740693,1.04255788924628,1.16145512333615,0.848303166738775,0.876907802811862,1.16616209926336
"260","NCSU_EG_05_10",19.0554,37.3018,2666.42,16.0829,15.9166,2285.66,20.1366,21.5749,16.0412,18.0221671335235,1.05733122209008,2.06977328107306,0.892395452824526,0.883167927701276,1.11732400719686,1.19713127950456,0.890081635640885,1.16658645642834
"261","NCSU_EG_05_11",17.4263,15.9492,2054.82,12.4975,18.3285,1784.7,21.7454,21.4346,14.3657,16.8877382652302,1.03189069645156,0.944424869068315,0.740033970429944,1.08531407297661,1.28764430490797,1.26924041949011,0.850658612442924,1.15135316859976
"262","NCSU_EG_05_13",19.665,19.8872,2339.38,20.9259,18.2812,1962.01,21.3206,23.8106,21.0478,19.6947594701573,0.998488965036491,1.00977115410494,1.06251107213105,0.928226619253756,1.0825519363314,1.20898150780055,1.06870053589093,1.19233846922289
"263","NCSU_EG_05_17",20.6273,21.4684,1874.89,18.0013,18.0756,1582.11,27.0301,21.342,19.453,20.0370093935686,1.02946001545624,1.07143733769426,0.898402533353006,0.902110671555698,1.34900870030415,1.06512901106141,0.970853465100633,1.18505666483367
"264","NCSU_EG_05_18",21.2436,24.0413,2923.89,19.3241,18.3844,2560.32,29.5336,24.1281,14.3806,17.3953009407714,1.22122635718298,1.38205714760885,1.11088046512078,1.05686012921515,1.69779184048369,1.38704700092013,0.826694522214014,1.14200178102737
"265","NCSU_EG_05_24",22.3021,46.225,3094.04,21.8367,22.067,2733.45,22.3333,20.4537,16.486,22.0279240195937,1.0124467462373,2.09847282743863,0.99131901765125,1.00177392932587,1.01386313027658,0.928535071294352,0.748413694605802,1.131917540105
"266","NCSU_EG_06_18",24.7509,29.469,3226.87,27.7726,21.4941,2783.41,24.8657,25.5559,23.5931,24.1534269228484,1.02473657585154,1.22007531660541,1.14984097655012,0.889898566719211,1.02948952458907,1.05806517980374,0.976801348949852,1.15932255758225
"267","NCSU_EG_07_15",21.4629,23.0573,2590.02,16.8178,22.5854,2116.82,24.691,22.9864,23.9341,21.515592289569,0.997550971924926,1.07165536926345,0.781656380807767,1.0497224383151,1.14758634889965,1.06836008466028,1.11240721044912,1.223542861462
"268","NCSU_EG_07_18",21.0505,41.723,2810.82,17.8593,21.8449,2443.58,22.0058,19.4537,19.8847,19.5406017639449,1.0772697921126,2.13519524649362,0.913958547221042,1.1179236066469,1.12615774405698,0.995552759070847,1.01760939812458,1.15028769264767
"269","NCSU_EG_07_21",20.8356,21.0951,2530.78,14.5364,20.0329,2158.53,19.0822,19.6308,16.5684,16.5540456537776,1.25864096522202,1.27431689154404,0.878117670086455,1.21015130796311,1.15272123800417,1.18586117318822,1.00086712013019,1.17245532839479
"270","NCSU_EG_07_22",25.9842,50.834,3280.45,25.1256,17.4941,2860.28,25.2523,24.7071,21.1763,20.2547626038203,1.28286865209168,2.50973072330219,1.24047862181614,0.863703038252366,1.24673394074918,1.21981681460636,1.04549731903577,1.14689820577006
"271","NCSU_EG_07_23",20.3453,18.2002,2581.89,18.0603,16.8528,2143.41,24.4329,21.1253,17.8517,18.3956452477155,1.10598458091741,0.989375461144002,0.981770400374668,0.916129865142561,1.32818934432508,1.14838592044623,0.970430760085295,1.20457122062508
"272","NCSU_EG_08_02",26.1212,23.2575,3190.11,26.4497,21.3239,2719.58,25.6667,31.9183,23.5025,24.431491568586,1.06916108362318,0.951947609695041,1.08260684476624,0.872803853998757,1.05055804423346,1.30644090682701,0.961975650730204,1.17301568624567
"273","NCSU_EG_08_03",32.2266,58.5192,3466.34,28.853,29.7707,3050,33.2685,28.0191,28.3213,26.2890510071928,1.22585634571528,2.22599134460916,1.09752915737071,1.13243722612332,1.2654888147502,1.06580872745592,1.07730400736988,1.13650491803279
"274","NCSU_EG_08_04",24.676,22.4879,2600.07,20.0565,21.0887,2246.23,26.0741,24.1989,20.8699,20.2280575335433,1.21988974764783,1.11171821430255,0.991518833023941,1.042546965522,1.28900661651582,1.1963036964806,1.03173030655031,1.15752616606492
"275","NCSU_EG_08_05",28.095,33.1689,3048.56,26.7136,26.8016,2544.54,32.7963,30.0463,22.6853,28.9159856061016,0.971607898230231,1.14707831342263,0.923835015133052,0.926878314476148,1.13419270734039,1.03908960286866,0.784524529408161,1.19807902410652
"276","NCSU_EG_08_06",32.3155,68.0567,3796.71,29.858,34.8055,3320.83,38.5023,35.6076,30.8517,29.4806065946238,1.09616129831919,2.30852441185559,1.01280141248671,1.18062360380153,1.3060212949289,1.20783132076032,1.04650831728904,1.14330152401659
"277","NCSU_EG_08_07",27.4732,27.6728,3315.98,20.9673,23.7372,2870.58,31.9502,31.8093,26.5601,23.7974798793646,1.15445837707474,1.16284581982127,0.881072286069303,0.997466963742792,1.34258754128435,1.33666674627941,1.11608876799728,1.15516028119753
"278","NCSU_EG_08_08",22.6102,20.2262,2254.71,18.3606,18.205,1844.46,23.3715,21.1621,18.145,18.0097705035228,1.25544076175637,1.12306816991608,1.01947995375114,1.01084019901525,1.29771226098791,1.17503440678828,1.00750867405283,1.22242282294005
"279","NCSU_EG_08_09",23.8051,57.4359,2865.93,21.2726,21.908,2416.25,29.6308,25.9578,20.2586,19.6736325626173,1.21000023377651,2.91943543304435,1.08127464169586,1.11357167672371,1.50611738354323,1.3194207992541,1.02973357540967,1.18610657009829
"280","NCSU_EG_08_16",21.6468,38.2197,2944.21,21.2211,18.4842,2531,26.3762,23.9496,15.7166,17.7402248541513,1.22021001300525,2.15440899505039,1.1962136993452,1.04193718805512,1.48680189889633,1.35001671043621,0.885930146275583,1.1632595811932
"281","NCSU_EG_08_19",18.4281,23.381,2443.25,18.9447,19.0269,2049.26,29.5903,20.0954,15.5997,19.3463429527221,0.952536613510571,1.20854882274845,0.979239334601706,0.983488199630145,1.52950353833341,1.03871827606429,0.806338440196268,1.192259644945
"282","NCSU_RU_02_11",38.5639,142.034,3497.98,31.4724,37.4534,2967.17,39.2373,37.2752,39.7018,39.1351821391955,0.985402338561666,3.6293174641379,0.804197100400846,0.957026336731646,1.00260936209371,0.952472889161984,1.01447847767232,1.17889436736014
"283","NCSU_RU_02_15",31.6602,107.669,3515.78,26.5867,28.3495,2980.56,29.9537,28.3896,24.5239,28.5408361404423,1.10929476081948,3.77245429917287,0.931531923913284,0.993296056937478,1.04950323994032,0.994701061324969,0.859256536119826,1.17957028209464
"284","NCSU_RU_02_22",39.4732,135.998,3190.96,38.3518,37.7431,2691.5,32.6829,34.4046,32.8204,35.8306687050682,1.10165959571992,3.79557526875749,1.07036238468458,1.05337414466566,0.912148759182299,0.960199774198842,0.915986253847325,1.18556938510124
"285","NCSU_RU_03_22",26.5493,55.9149,2970.64,30.858,24.0828,2584.25,32.1192,30.5872,22.5288,26.5219024670359,1.00103301537279,2.10825373743444,1.16349119518682,0.90803440778551,1.21104434494927,1.15328076626542,0.849441326013512,1.14951726806617
"286","NCSU_RU_04_12",28.1011,78.534,2918.38,28.5063,27.182,2555.65,31.6227,30.8665,23.855,28.7344480166702,0.977958580714592,2.73309582820031,0.992060121825279,0.94597258260296,1.10051531115733,1.07419846666596,0.830188211242499,1.14193258075245
"287","NCSU_RU_05_08",28.2637,47.7265,2768.91,22.2902,28.8403,2334.67,25.2674,28.7084,21.2867,24.6955713336889,1.14448455628332,1.93259347415433,0.902599081382354,1.16783287214971,1.02315510982048,1.16249183353928,0.861964265267326,1.18599630782937
"288","NCSU_RU_05_19",36.3983,65.0626,4146.63,29.5038,31.5329,3404.62,29.4444,31.8842,27.4811,32.8254179937216,1.10884498125696,1.98207986300264,0.898809575117766,0.960624477227714,0.897000001816633,0.971326549629875,0.837189643868548,1.21794209045356
"289","NCSU_RU_06_11",16.7613,77.4448,1894.77,24.3505,20.433,1443.11,17.3831,17.1839,19.2356,18.0814820375159,0.926987066946351,4.28310023698918,1.34670929902079,1.13005117377022,0.961375840981017,0.950359044924881,1.06382872599102,1.31297683475272
"290","NCSU_TR_01_01",18.9549,37.5292,2092.75,20.3543,17.3016,1895.84,26.1354,17.9169,21.5437,17.0114743588362,1.11424204629003,2.20611095830776,1.19650416951823,1.01705470290487,1.53633949937,1.05322440736558,1.26642168371548,1.10386425014769
"291","NCSU_TR_01_02",29.0731,48.3739,3088.09,22.2977,25.1511,2606.86,29.6435,28.752,23.8929,25.5149577169582,1.13945319143825,1.89590359257577,0.873906993981813,0.985739434844669,1.16180870565573,1.12686841651673,0.936427183813042,1.18460139785029
"292","NCSU_TR_01_03",18.8112,47.1063,2060.5,18.8354,18.3463,1799.36,22.2593,15.2738,17.3657,18.791889730004,1.00102758531864,2.50673565441308,1.00231537491019,0.976288189404786,1.18451631633724,0.812786804278292,0.924106103723731,1.14512937933487
"293","NCSU_TR_01_08",18.6961,16.2056,1906.8,11.8681,19.0191,1640.46,20.1053,19.1553,14.9918,16.7287501574244,1.11760291857204,0.968727480983257,0.709443316943365,1.13691099580199,1.20184113043717,1.14505266799616,0.896169759182307,1.16235689989393
"294","NCSU_TR_01_10",19.9884,19.212,1818.59,12.3643,17.366,1629.81,21.397,17.3256,17.6491,16.5562450685429,1.20730273786405,1.16040804665927,0.746805809458109,1.04890933470148,1.29238241590508,1.04646916787424,1.06600862254289,1.11582945251287
"295","NCSU_TR_01_17",21.7826,79.2971,1961.31,15.9912,19.5243,1709.65,23.4016,21.9932,18.5535,20.5438543763566,1.06029762482492,3.85989398811457,0.778393368013933,0.950371806688331,1.13910464761337,1.0705488657139,0.903116798829764,1.14719971924078
"296","NCSU_TR_01_18",17.3636,84.8559,1735.6,17.6872,16.1859,1427,19.0475,22.5204,20.0527,18.3075673405043,0.948438406755668,4.63501777280162,0.966114157661364,0.88410981639214,1.04041676568676,1.23011427903778,1.09532302282645,1.21625788367204
"297","NCSU_TR_01_19",17.5018,53.5233,2140.01,14.6872,17.6229,1920.91,20.7812,19.6158,17.196,17.4500255867469,1.00296701073564,3.06723332489841,0.841672118300776,1.00990682864009,1.1908979672662,1.12411296490579,0.985442681130518,1.11406052339776
"298","NCSU_TR_01_20",21.5518,100.819,2525.17,19.0955,21.1051,2153.66,24.0289,20.1757,22.9193,22.3908386095138,0.962527593354306,4.5026897722876,0.85282647662363,0.942577469654598,1.07315766144597,0.901069421822701,1.02360167922704,1.17250169478934
"299","NCSU_TR_02_01",28.841,48.8175,2956.13,24.2236,20.2549,2556.48,24.9294,25.7316,23.2916,24.2703431473231,1.18832271241212,2.01140543022707,0.998074063187349,0.83455350742472,1.02715482219087,1.06020750690697,0.959673287625888,1.15632823256978
"300","NCSU_TR_02_02",30.0646,111.858,2422.73,23.8191,25.6248,2091.65,30.8819,31.4619,21.7331,27.6749644190243,1.08634647346947,4.04184801491946,0.860673193264389,0.925919889616372,1.11587858009209,1.13683614994542,0.78529820927467,1.15828652021132
"301","NCSU_TR_02_04",24.947,70.1087,1845.92,20.9686,19.9711,1583.39,19.9306,21.4251,21.4185,21.9729305951275,1.13535151317194,3.19068499745531,0.954292369386985,0.908895602866401,0.907052425879851,0.975067932210691,0.974767562627698,1.16580248706888
"302","NCSU_TR_02_09",45.1248,117.368,3450.27,42.3254,43.0079,2992.06,46.8356,41.3229,40.7133,38.8441740633081,1.16168771992566,3.02150844573794,1.08962028465371,1.10719048704462,1.20573036058554,1.06381203865095,1.04811856557036,1.15314198244688
"303","NCSU_TR_02_10",27.1041,108.073,2619.49,22.2249,26.2306,2215.01,35.7951,30.9373,20.575,25.6302706667168,1.05750346348067,4.21661563411979,0.867134814493435,1.02342266849576,1.39659469326179,1.20706099448941,0.802761713582622,1.18260865639433
"304","NCSU_TR_02_13",30.7186,28.4335,2937.66,23.7513,23.0762,2584.03,30.6134,28,24.3822,26.9142471510891,1.14135089224507,1.05644790435275,0.882480563794588,0.857397194521423,1.13744218176139,1.04034119337672,0.905921680183923,1.1368521263298
"305","NCSU_TR_02_14",25.6462,103.783,3214.68,24.8832,29.0788,2917.11,28.0312,24.9782,20.6096,26.8216849704026,0.956174081840879,3.86936913600034,0.927726950318681,1.08415261875188,1.04509466988864,0.93126886053442,0.76839318718203,1.1020084947088
"306","NCSU_TR_02_16",32.9166,125.537,3697.29,32.2073,29.4882,3271.34,38.3356,33.7793,26.9934,29.838894426166,1.10314408871446,4.20715989698048,1.07937310075929,0.988247070378771,1.28475269400006,1.13205601781206,0.904638074537012,1.13020658201226
"307","NCSU_TR_02_17",29.3532,140.127,3552.46,23.7362,27.6905,3161.42,30.3773,32.9223,21.3888,25.0566186595446,1.17147490644428,5.59241459927087,0.947302599864502,1.10511718984286,1.21234634300621,1.31391631278465,0.853618769979267,1.12369125266494
"308","NCSU_TR_02_18",39.2515,35.9273,3818.48,30.5716,38.1478,3393.95,42.3345,40.282,36.0478,31.1320561397084,1.26080654049494,1.15402914085637,0.981997458272807,1.22535433666211,1.35983629895884,1.29390747014043,1.1578997493205,1.12508434125429
"309","NCSU_TR_02_20",35.0822,109.04,4218.88,33.1005,38.7365,3713.32,40.3519,36.3174,29.2685,33.0841170108926,1.06039402497729,3.29584132362063,1.00049519197088,1.1708488392556,1.21967589422787,1.09772916073422,0.884669220289713,1.13614770609589
"310","NCSU_TR_02_21",30.8429,120.976,3948.92,24.5264,28.3555,3444.4,33.2546,28.6308,21.0247,27.4279420842203,1.12450653079599,4.41068453581136,0.894212184227646,1.03381799162808,1.21243511080373,1.04385520109698,0.766543109047026,1.14647543839275
"311","NCSU_TR_02_23",32.0974,141.661,3529.94,30.2739,28.4823,3102.42,29.2847,32.9482,29.8237,30.5602201782626,1.05030002443604,4.63547052912803,0.990630951721144,0.932005719653138,0.958262074984333,1.0781401379901,0.975899382466279,1.13780210287453
"312","NCSU_TR_03_01",30.0463,156.553,2837.07,24.7965,29.4954,2414.59,30.5891,29.654,27.5371,28.3196396649137,1.06097042036963,5.52807174993683,0.875593767908048,1.04151748924062,1.08013733091025,1.0471178429837,0.972367598098954,1.17496966358678
"313","NCSU_TR_03_03",34.2996,28.3337,3182.39,30.8241,33.3903,2833.73,33.9444,29.515,27.5074,30.1027833156329,1.1394162340526,0.941231902143939,1.02396179372532,1.10920972489145,1.12761666069503,0.98047412063297,0.913782613108567,1.12303924509392
"314","NCSU_TR_03_11",20.3959,80.7513,2775,20.0691,16.2385,2340.94,25.1169,19.3719,19.1433,19.4514406725261,1.0485547237027,4.15143029040805,1.0317539115931,0.834822482991495,1.29126168199335,0.995910808157339,0.984158465292428,1.18542124103992
"315","NCSU_TR_03_13",18.634,99.873,2196.73,20.3631,17.8607,1939.62,18.2211,14.5872,16.9506,17.2715455677134,1.07888433764917,5.7825166606223,1.17899697627905,1.03411127452241,1.05497796526454,0.8445798867745,0.981417669515729,1.13255689258721
"316","NCSU_TR_03_14",16.9732,20.9415,2247.38,17.907,20.1294,1960.01,16.235,19.2262,14.8797,17.088933563173,0.993227572525508,1.22544218002751,1.04787112278264,1.17792019762891,0.950030026156035,1.12506727988181,0.870721390834245,1.1466165988949
"317","NCSU_TR_03_16",24.0158,101.649,2176.2,23.6256,22.9376,1880.77,28.9352,26.5177,21.1087,22.4042965617791,1.07192832114935,4.53703153409464,1.05451201892696,1.02380362341439,1.29150227592338,1.18359886581926,0.942171959820004,1.15707928135817
"318","NCSU_TR_03_17",15.1364,73.9315,1694.92,11.8844,14.8791,1405.98,17.9884,15.6485,10.6474,16.4135267061137,0.922190597488229,4.50430314726098,0.724061331412298,0.90651450272767,1.09594972013539,0.953390473612917,0.648696662858815,1.20550790196162
"319","NCSU_TR_03_19",17.9068,18.5718,2190.1,16.9887,15.0598,1884.08,18.6644,18.9101,16.2998,18.1604755665481,0.986031446939893,1.0226494307346,0.935476603448286,0.829262424588726,1.02774841614721,1.04127779752821,0.897542574822462,1.16242410088744
"320","NCSU_TR_03_20",32.0579,195.966,2882.43,27.2198,35.5506,2407.28,39.9468,34.158,30.7199,31.5069588283063,1.01748633293032,6.21976881576845,0.863929779714104,1.12834120848442,1.26787228871202,1.08414144907289,0.97501952401705,1.19738044598053
"321","NCSU_TR_03_23",24.2229,68.0207,2940.42,25.745,22.3187,2643.95,26.3275,25.5368,26.4646,23.5667605090633,1.02784173457715,2.88629826631626,1.09242846466314,0.947041490552623,1.11714548080866,1.08359398781937,1.12296299654007,1.11213146995972
"322","NCSU_TR_04_01",20.4836,55.1672,2529.35,17.3405,17.7109,2155.24,20.2373,18.9319,19.7018,19.0400030171365,1.07581915725351,2.89743651565328,0.910740401899784,0.930194180329684,1.06288323493362,0.994322321428247,1.0347582393904,1.17358159648113
"323","NCSU_TR_04_03",24.7558,53.3969,2861.47,28.147,26.9461,2541.26,30.9306,22.2575,26.6672,25.1231754412946,0.985377029979628,2.12540409649937,1.12035996666788,1.07255948050695,1.23115806249396,0.885934982701895,1.06145817682615,1.12600442300276
"324","NCSU_TR_04_05",22.8276,119.952,2799.25,22.2952,24.3042,2451.9,24.7234,19.5777,26.5453,23.7488321757776,0.96120936941408,5.05085888485683,0.938791424983826,1.02338505826778,1.04103645252992,0.824364745815505,1.11775180368973,1.14166564704923
